Record Count,Loaded to Repository,Survey,Year,Species Code,Common Name,Scientific Name,Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Length (mm),Number of Males,Number of Females,Number Unsexed,Total Number
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,570,0,70528,0,70528
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,580,31682,0,0,31682
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,590,0,70528,0,70528
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,50,0,0,41133,41133
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,60,0,0,109688,109688
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,70,0,0,301641,301641
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,80,0,0,356485,356485
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,90,0,0,68555,68555
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,170,0,0,1695890,1695890
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,180,0,0,7763905,7763905
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,190,0,0,3888805,3888805
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,200,0,0,5061292,5061292
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,210,0,0,2868377,2868377
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,220,0,0,2855706,2855706
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,300,25343,0,0,25343
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,310,12672,0,0,12672
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,370,60767,0,0,60767
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,390,60767,0,0,60767
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,410,121534,0,0,121534
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,430,182302,364603,0,546905
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,440,364603,243069,0,607672
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,450,546905,121534,0,668440
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,460,182302,303836,0,486138
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,470,121534,364603,0,486138
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,480,209712,364603,0,574315
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,490,60767,121534,0,182302
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,500,60767,217471,0,278238
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,510,115588,182302,0,297890
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,520,27410,60767,0,88178
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,530,0,54821,0,54821
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,540,0,88178,0,88178
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,550,0,27410,0,27410
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,560,0,88178,0,88178
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,570,12672,54821,0,67492
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,590,0,54821,0,54821
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,600,25343,27410,0,52754
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,610,27410,0,0,27410
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,620,40082,0,0,40082
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,630,12672,0,0,12672
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,640,12672,0,0,12672
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,660,25343,0,0,25343
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,690,12672,0,0,12672
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,170,0,0,24608,24608
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,180,0,0,246079,246079
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,190,0,0,369119,369119
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,200,0,0,393727,393727
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,210,0,0,270687,270687
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,220,0,31834,172255,204089
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,310,0,120114,0,120114
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,320,0,15917,0,15917
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,330,54435,0,0,54435
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,340,54435,0,0,54435
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,350,15917,0,0,15917
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,360,136031,98816,0,234847
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,370,15917,360342,0,376259
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,380,392176,652994,0,1045170
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,390,895234,840798,0,1736032
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,400,856715,1112860,0,1969576
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,410,1582073,877306,0,2459379
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,420,648321,976829,0,1625150
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,430,1451904,1461959,0,2913863
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,440,1022683,1425456,0,2448139
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,450,915824,1238951,0,2154775
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,460,1117648,1429417,0,2547065
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,470,1053158,2029283,0,3082441
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,480,1175055,1262269,0,2437325
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,490,508326,941036,0,1449361
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,500,640396,869263,0,1509659
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,510,601878,921040,0,1522918
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,520,147992,958256,0,1106247
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,530,328513,816253,0,1144766
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,540,366445,802828,0,1169273
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,550,71065,348474,0,419538
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,560,115445,472299,0,587744
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,570,132075,431123,0,563198
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,580,15917,187223,0,203140
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,590,0,137583,0,137583
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,600,0,81723,0,81723
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,610,82899,49889,0,132787
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,620,0,149417,0,149417
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,630,0,33259,0,33259
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,640,0,15917,0,15917
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,660,0,33259,0,33259
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,670,0,16630,0,16630
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,50,0,0,146039,146039
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,60,0,0,146039,146039
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,70,0,0,48680,48680
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,350,0,47044,0,47044
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,380,47044,0,0,47044
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,400,141132,0,0,141132
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,410,141132,94088,0,235220
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,420,47044,141132,0,188176
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,430,141132,94088,0,235220
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,440,94088,94088,0,188176
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,450,282264,282264,0,564529
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,460,282264,329309,0,611573
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,470,329309,235220,0,564529
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,480,329309,705661,0,1034970
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,490,188176,423397,0,611573
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,500,141132,329309,0,470441
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,510,47044,235220,0,282264
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,520,47044,235220,0,282264
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,530,0,188176,0,188176
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,540,0,235220,0,235220
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,550,0,94088,0,94088
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,60,0,0,34607,34607
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,70,0,0,34607,34607
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,80,0,0,242249,242249
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,90,0,0,692141,692141
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,100,0,0,1003604,1003604
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,110,0,0,311463,311463
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,140,0,0,69214,69214
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,150,0,0,138428,138428
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,160,96875,0,276856,373732
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,170,0,0,484499,484499
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,180,0,0,1072818,1072818
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,190,96875,290626,1591924,1979426
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,200,387502,484377,1453496,2325375
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,210,290626,968754,1038211,2297592
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,220,1937509,1162505,346070,3446085
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,230,1259381,1065630,276856,2601867
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,240,1550007,1646883,69214,3266104
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,250,871879,484377,173035,1529291
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,260,387502,290626,34607,712735
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,270,290626,96875,34607,422109
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,280,0,96875,0,96875
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,290,96875,0,0,96875
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,300,0,0,34607,34607
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,140,0,0,927042,927042
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,150,0,0,5562252,5562252
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,160,0,0,11124504,11124504
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,170,0,0,12978588,12978588
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,180,0,0,12051546,12051546
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,190,0,0,927042,927042
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,260,0,0,927042,927042
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,410,0,0,927042,927042
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,300,0,7341,0,7341
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,360,16870,7341,0,24211
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,370,4886,0,0,4886
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,380,16870,21757,0,38627
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,390,9773,19352,0,29124
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,400,19622,26693,0,46315
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,410,45741,9849,0,55590
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,420,45691,43259,0,88950
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,430,152674,132333,0,285006
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,440,196071,153149,0,349220
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,450,201199,231568,0,432767
1,2017-09-25 17:29:30,GOA,1984,21740,walleye pollock,Gadus chalcogrammus,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,460,414461,284920,0,699381
